,Cue,DCI
9629,bude umístěna,0.3241
9630,umístěna na,0.3241
9631,umístěna Kozím,0.3241
9632,umístěna plácku,0.3241
9633,umístěna poblíž,0.3241
9634,umístěna Staroměstského,0.3241
9635,Festival amatérských,0.3241
9636,Festival tradičně,0.3241
9637,Festival pořádá,0.3241
9638,amatérských filmů,0.3241
9639,amatérských se,0.3241
9640,amatérských tradičně,0.3241
9641,amatérských pořádá,0.3241
9642,amatérských od,0.3241
9643,filmů tradičně,0.3241
9644,filmů pořádá,0.3241
9645,filmů od,0.3241
9646,filmů roku,0.3241
9647,se tradičně,0.3241
9648,se pořádá,0.3241
9649,se 1960.,0.3241
9650,tradičně pořádá,0.3241
9651,tradičně od,0.3241
9652,tradičně roku,0.3241
9653,tradičně 1960.,0.3241
9654,pořádá od,0.3241
9655,pořádá roku,0.3241
9656,pořádá 1960.,0.3241
9657,od 1960.,0.3241
9658,roku 1960.,0.3241
9659,Mezi oběťmi,0.3241
9660,Mezi bitvy,0.3241
9661,Mezi byli,0.3241
9662,Mezi i,0.3241
9663,Mezi civilisté.,0.3241
9664,oběťmi bitvy,0.3241
9665,oběťmi byli,0.3241
9666,oběťmi i,0.3241
9667,oběťmi civilisté.,0.3241
9668,bitvy byli,0.3241
9669,bitvy i,0.3241
9670,bitvy civilisté.,0.3241
9671,byli i,0.3241
9672,byli civilisté.,0.3241
9673,i civilisté.,0.3241
9674,Firma provozuje,0.3241
9675,Firma továrnu,0.3241
9676,Firma u,0.3241
9677,Firma Slaného.,0.3241
9678,Linet provozuje,0.3241
9679,Linet továrnu,0.3241
9680,Linet u,0.3241
9681,Linet Slaného.,0.3241
9682,provozuje továrnu,0.3241
9683,provozuje u,0.3241
9684,provozuje Slaného.,0.3241
9685,továrnu u,0.3241
9686,továrnu Slaného.,0.3241
9687,Zásilkový západní,0.3241
9688,obchod západní,0.3241
9689,obchod Evropě,0.3241
9690,v západní,0.3241
9691,v Evropě,0.3241
9692,ČR Evropě,0.3241
9693,ČR a,0.3241
9694,ČR USA,0.3241
9695,oproti západní,0.3241
9696,oproti Evropě,0.3241
9697,oproti USA,0.3241
9698,oproti zaostává.,0.3241
9699,západní USA,0.3241
9700,západní zaostává.,0.3241
9701,Evropě a,0.3241
9702,Evropě USA,0.3241
9703,Evropě zaostává.,0.3241
9704,a USA,0.3241
9705,USA zaostává.,0.3241
9706,Radnice zamítla,0.3241
9707,Radnice opravu,0.3241
9708,Radnice kaple.,0.3241
9709,v zamítla,0.3241
9710,v kaple.,0.3241
9711,Postoloprtech zamítla,0.3241
9712,zamítla opravu,0.3241
9713,zamítla kaple.,0.3241
9714,"Pokud neustupují,",0.3241
9715,Pokud nutno,0.3241
9716,Pokud provádět,0.3241
9717,"křeče neustupují,",0.3241
9718,křeče provádět,0.3241
9719,křeče svalovou,0.3241
9720,"neustupují, je",0.3241
9721,"neustupují, nutno",0.3241
9722,"neustupují, provádět",0.3241
9723,"neustupují, svalovou",0.3241
9724,"neustupují, masáž.",0.3241
9725,je provádět,0.3241
9726,je svalovou,0.3241
9727,je masáž.,0.3241
9728,nutno provádět,0.3241
9729,nutno svalovou,0.3241
9730,nutno masáž.,0.3241
9731,provádět svalovou,0.3241
9732,provádět masáž.,0.3241
9733,svalovou masáž.,0.3241
9734,Mezinárodní tribunál,0.3241
9735,Mezinárodní řeší,0.3241
9736,Mezinárodní další,0.3241
9737,Mezinárodní případ.,0.3241
9738,tribunál řeší,0.3241
9739,tribunál další,0.3241
9740,tribunál případ.,0.3241
9741,řeší další,0.3241
9742,řeší případ.,0.3241
9743,další případ.,0.3241
9744,Podle odborářů,0.3241
9745,Podle znemožňuje,0.3241
9746,Podle ČEZu,0.3241
9747,odborářů vláda,0.3241
9748,odborářů znemožňuje,0.3241
9749,odborářů vedení,0.3241
9750,odborářů ČEZu,0.3241
9751,odborářů jednat,0.3241
9752,vláda znemožňuje,0.3241
9753,vláda jednat,0.3241
9754,vláda v,0.3241
9755,znemožňuje vedení,0.3241
9756,znemožňuje ČEZu,0.3241
9757,vedení mezích,0.3241
9758,vedení zákona.,0.3241
9759,ČEZu mezích,0.3241
9760,ČEZu zákona.,0.3241
9761,Odboráři ČEZu,0.3241
9762,Odboráři ve,0.3241
9763,Odboráři vydaných,0.3241
9764,Odboráři prohlášeních,0.3241
9765,ČEZu ve,0.3241
9766,ČEZu vydaných,0.3241
9767,ČEZu prohlášeních,0.3241
9768,"ČEZu tvrdí,",0.3241
9769,ČEZu že,0.3241
9770,ve vydaných,0.3241
9771,ve prohlášeních,0.3241
9772,"ve tvrdí,",0.3241
9773,ve že,0.3241
9774,ve vláda,0.3241
9775,vydaných prohlášeních,0.3241
9776,"vydaných tvrdí,",0.3241
9777,vydaných že,0.3241
9778,vydaných vláda,0.3241
9779,vydaných určitými,0.3241
9780,"prohlášeních tvrdí,",0.3241
9781,prohlášeních že,0.3241
9782,prohlášeních vláda,0.3241
9783,prohlášeních určitými,0.3241
9784,prohlášeních kroky,0.3241
9785,kroky ČEZ,0.3241
9786,tlak ČEZ,0.3241
9787,vedení ČEZ,0.3241
9788,ČEZ znemožňuje,0.3241
9789,ČEZ mu,0.3241
9790,Odboráři prohlášení,0.3241
9791,v prohlášení,0.3241
9792,"v tvrdí,",0.3241
9793,v že,0.3241
9794,v vláda,0.3241
9795,v vychází,0.3241
9796,"prohlášení tvrdí,",0.3241
9797,prohlášení že,0.3241
9798,prohlášení vláda,0.3241
9799,prohlášení vychází,0.3241
9800,prohlášení vedení,0.3241
9801,"tvrdí, vychází",0.3241
9802,"tvrdí, vedení",0.3241
9803,"tvrdí, ČEZu",0.3241
9804,že vychází,0.3241
9805,že vedení,0.3241
9806,že ČEZu,0.3241
9807,že vstříc,0.3241
9808,vláda vychází,0.3241
9809,vláda vstříc,0.3241
9810,vychází vedení,0.3241
9811,vychází ČEZu,0.3241
9812,vychází vstříc,0.3241
9813,vychází a,0.3241
9814,vychází posouvá,0.3241
9815,vedení vstříc,0.3241
9816,vedení posouvá,0.3241
9817,vedení pro,0.3241
9818,ČEZu vstříc,0.3241
9819,ČEZu posouvá,0.3241
9820,ČEZu pro,0.3241
9821,ČEZu něj,0.3241
9822,vstříc a,0.3241
9823,vstříc posouvá,0.3241
9824,vstříc pro,0.3241
9825,vstříc něj,0.3241
9826,vstříc hranice,0.3241
9827,a posouvá,0.3241
9828,a něj,0.3241
9829,a hranice,0.3241
9830,a zákona.,0.3241
9831,posouvá pro,0.3241
9832,posouvá něj,0.3241
9833,posouvá hranice,0.3241
9834,posouvá zákona.,0.3241
9835,pro něj,0.3241
9836,pro hranice,0.3241
9837,pro zákona.,0.3241
9838,něj hranice,0.3241
9839,něj zákona.,0.3241
9840,hranice zákona.,0.3241
9841,Odboráři vytváří,0.3241
9842,Odboráři tlak,0.3241
9843,"tvrdí, tlak",0.3241
9844,"tvrdí, na",0.3241
9845,že zaměstnance,0.3241
9846,vláda zaměstnance,0.3241
9847,vytváří zaměstnance,0.3241
9848,vytváří ČEZu,0.3241
9849,tlak zaměstnance,0.3241
9850,tlak ČEZu,0.3241
9851,na zaměstnance,0.3241
9852,na ČEZu,0.3241
9853,zaměstnance ČEZu,0.3241
9854,zaměstnance a,0.3241
9855,zaměstnance znemožňuje,0.3241
9856,zaměstnance jim,0.3241
9857,zaměstnance jednat,0.3241
9858,ČEZu znemožňuje,0.3241
9859,ČEZu jim,0.3241
9860,znemožňuje jim,0.3241
9861,jim mezích,0.3241
9862,Podle členů,0.3241
9863,Podle odborových,0.3241
9864,Podle organizací,0.3241
9865,Podle vytváří,0.3241
9866,členů odborových,0.3241
9867,členů organizací,0.3241
9868,členů vytváří,0.3241
9869,členů vláda,0.3241
9870,členů nátlak,0.3241
9871,odborových organizací,0.3241
9872,odborových vytváří,0.3241
9873,odborových vláda,0.3241
9874,odborových nátlak,0.3241
9875,odborových na,0.3241
9876,organizací vytváří,0.3241
9877,organizací vláda,0.3241
9878,organizací nátlak,0.3241
9879,organizací na,0.3241
9880,organizací představitele,0.3241
9881,vytváří vláda,0.3241
9882,vytváří nátlak,0.3241
9883,vytváří představitele,0.3241
9884,vláda nátlak,0.3241
9885,vláda představitele,0.3241
9886,vláda ČEZ,0.3241
9887,nátlak na,0.3241
9888,nátlak představitele,0.3241
9889,nátlak ČEZ,0.3241
9890,nátlak a,0.3241
9891,nátlak brání,0.3241
9892,na představitele,0.3241
9893,na brání,0.3241
9894,představitele ČEZ,0.3241
9895,představitele a,0.3241
9896,představitele brání,0.3241
9897,představitele jim,0.3241
9898,představitele tak,0.3241
9899,ČEZ brání,0.3241
9900,ČEZ jim,0.3241
9901,ČEZ tak,0.3241
9902,a brání,0.3241
9903,a tak,0.3241
9904,brání jim,0.3241
9905,brání tak,0.3241
9906,brání jednat,0.3241
9907,brání v,0.3241
9908,brání rámci,0.3241
9909,jim tak,0.3241
9910,jim rámci,0.3241
9911,tak jednat,0.3241
9912,tak v,0.3241
9913,tak rámci,0.3241
9914,tak zákona.,0.3241
9915,jednat rámci,0.3241
9916,rámci zákona.,0.3241
9917,Odboráři určitými,0.3241
9918,Odboráři kroky,0.3241
9919,kroky Hornbachu,0.3241
9920,vytváří Hornbachu,0.3241
9921,tlak Hornbachu,0.3241
9922,na Hornbachu,0.3241
9923,vedení Hornbachu,0.3241
9924,Hornbachu a,0.3241
9925,Hornbachu znemožňuje,0.3241
9926,Hornbachu mu,0.3241
9927,Hornbachu jednat,0.3241
9928,Hornbachu v,0.3241
9929,Česko se,0.3241
9930,Česko zúčastnilo,0.3241
9931,Česko protiteroristického,0.3241
9932,Česko cvičení,0.3241
9933,Česko Evropské,0.3241
9934,se protiteroristického,0.3241
9935,se cvičení,0.3241
9936,se unie.,0.3241
9937,zúčastnilo protiteroristického,0.3241
9938,zúčastnilo cvičení,0.3241
9939,zúčastnilo Evropské,0.3241
9940,zúčastnilo unie.,0.3241
9941,protiteroristického Evropské,0.3241
9942,protiteroristického unie.,0.3241
9943,cvičení Evropské,0.3241
9944,cvičení unie.,0.3241
9945,CZMT v,0.3241
9946,CZMT hodnotě,0.3241
9947,CZMT 700,0.3241
9948,uzavřela hodnotě,0.3241
9949,uzavřela 700,0.3241
9950,uzavřela milionů,0.3241
9951,kontrakt hodnotě,0.3241
9952,kontrakt 700,0.3241
9953,kontrakt milionů,0.3241
9954,kontrakt eur,0.3241
9955,v eur,0.3241
9956,hodnotě eur,0.3241
9957,hodnotě se,0.3241
9958,hodnotě společností,0.3241
9959,700 eur,0.3241
9960,700 se,0.3241
9961,700 společností,0.3241
9962,700 Middle,0.3241
9963,milionů eur,0.3241
9964,milionů se,0.3241
9965,milionů společností,0.3241
9966,milionů Middle,0.3241
9967,milionů East,0.3241
9968,eur se,0.3241
9969,eur společností,0.3241
9970,eur Middle,0.3241
9971,eur East,0.3241
9972,"eur Development,",0.3241
9973,se společností,0.3241
9974,se Middle,0.3241
9975,se East,0.3241
9976,"se Development,",0.3241
9977,se teď,0.3241
9978,společností Middle,0.3241
9979,společností East,0.3241
9980,"společností Development,",0.3241
9981,společností teď,0.3241
9982,společností je,0.3241
9983,Middle East,0.3241
9984,"Middle Development,",0.3241
9985,Middle teď,0.3241
9986,Middle je,0.3241
9987,Middle však,0.3241
9988,"East Development,",0.3241
9989,East teď,0.3241
9990,East je,0.3241
9991,East však,0.3241
9992,East v,0.3241
9993,"Development, teď",0.3241
9994,"Development, je",0.3241
9995,"Development, však",0.3241
9996,"Development, v",0.3241
9997,"Development, úpadku.",0.3241
9998,teď však,0.3241
9999,je však,0.3241
10000,však v,0.3241
10001,však úpadku.,0.3241
10002,je západní,0.3241
10003,je Evropou,0.3241
10004,ve západní,0.3241
10005,srovnání západní,0.3241
10006,srovnání Spojenými,0.3241
10007,se západní,0.3241
10008,se Evropou,0.3241
10009,se Spojenými,0.3241
10010,se státy,0.3241
10011,západní Evropou,0.3241
10012,západní Spojenými,0.3241
10013,západní státy,0.3241
10014,západní napřed.,0.3241
10015,Evropou Spojenými,0.3241
10016,Evropou státy,0.3241
10017,Evropou napřed.,0.3241
10018,a Spojenými,0.3241
10019,a státy,0.3241
10020,a napřed.,0.3241
10021,Spojenými státy,0.3241
10022,Spojenými napřed.,0.3241
10023,státy napřed.,0.3241
10024,Mezi ukrajinské,0.3241
10025,Mezi mluvčí,0.3241
10026,Mezi nepatří,0.3241
10027,Mezi Andrij,0.3241
10028,Mezi Lysenko.,0.3241
10029,ukrajinské mluvčí,0.3241
10030,ukrajinské nepatří,0.3241
10031,ukrajinské Andrij,0.3241
10032,ukrajinské Lysenko.,0.3241
10033,mluvčí nepatří,0.3241
10034,mluvčí Andrij,0.3241
10035,mluvčí Lysenko.,0.3241
10036,nepatří Andrij,0.3241
10037,nepatří Lysenko.,0.3241
10038,Andrij Lysenko.,0.3241
10039,The Guardian,0.3241
10040,The komentuje,0.3241
10041,The činnost,0.3241
10042,The OSN.,0.3241
10043,Guardian komentuje,0.3241
10044,Guardian činnost,0.3241
10045,Guardian OSN.,0.3241
10046,komentuje činnost,0.3241
10047,komentuje OSN.,0.3241
10048,činnost OSN.,0.3241
10049,Vedení rozhodlo,0.3241
10050,Vedení o,0.3241
10051,mezinárodní rozhodlo,0.3241
10052,mezinárodní o,0.3241
10053,mezinárodní počtu,0.3241
10054,plavecké rozhodlo,0.3241
10055,plavecké o,0.3241
10056,plavecké počtu,0.3241
10057,plavecké závodů,0.3241
10058,federace rozhodlo,0.3241
10059,federace o,0.3241
10060,federace počtu,0.3241
10061,federace závodů,0.3241
10062,rozhodlo počtu,0.3241
10063,rozhodlo závodů,0.3241
10064,rozhodlo na,0.3241
10065,rozhodlo některých,0.3241
10066,o počtu,0.3241
10067,o závodů,0.3241
10068,o některých,0.3241
10069,o soutěžích.,0.3241
10070,počtu závodů,0.3241
10071,počtu na,0.3241
10072,počtu některých,0.3241
10073,počtu soutěžích.,0.3241
10074,závodů na,0.3241
10075,závodů některých,0.3241
10076,závodů soutěžích.,0.3241
10077,na některých,0.3241
10078,na soutěžích.,0.3241
10079,některých soutěžích.,0.3241
10080,Podle deníku,0.3241
10081,Podle The,0.3241
10082,Podle Guardien,0.3241
10083,Podle bezpečnostních,0.3241
10084,deníku The,0.3241
10085,deníku Guardien,0.3241
10086,deníku o,0.3241
10087,deníku bezpečnostních,0.3241
10088,deníku otázkách,0.3241
10089,The Guardien,0.3241
10090,The o,0.3241
10091,The bezpečnostních,0.3241
10092,The otázkách,0.3241
10093,The států,0.3241
10094,Guardien o,0.3241
10095,Guardien bezpečnostních,0.3241
10096,Guardien otázkách,0.3241
10097,Guardien států,0.3241
10098,Guardien v,0.3241
10099,o bezpečnostních,0.3241
10100,o otázkách,0.3241
10101,o států,0.3241
10102,o NATO,0.3241
10103,bezpečnostních otázkách,0.3241
10104,bezpečnostních států,0.3241
10105,bezpečnostních v,0.3241
10106,bezpečnostních NATO,0.3241
10107,bezpečnostních rozhodují,0.3241
10108,otázkách států,0.3241
10109,otázkách v,0.3241
10110,otázkách NATO,0.3241
10111,otázkách rozhodují,0.3241
10112,otázkách Spojené,0.3241
10113,států v,0.3241
10114,států NATO,0.3241
10115,států rozhodují,0.3241
10116,států Spojené,0.3241
10117,států státy.,0.3241
10118,v rozhodují,0.3241
10119,v Spojené,0.3241
10120,v státy.,0.3241
10121,NATO rozhodují,0.3241
10122,NATO Spojené,0.3241
10123,NATO státy.,0.3241
10124,rozhodují Spojené,0.3241
10125,rozhodují státy.,0.3241
10126,Spojené státy.,0.3241
10127,Světový plavání,0.3241
10128,Světový bude,0.3241
10129,Světový mít,0.3241
10130,pohár plavání,0.3241
10131,pohár bude,0.3241
10132,pohár mít,0.3241
10133,v plavání,0.3241
10134,v mít,0.3241
10135,v další,0.3241
10136,plavání bude,0.3241
10137,plavání mít,0.3241
10138,plavání v,0.3241
10139,plavání další,0.3241
10140,plavání sezóně,0.3241
10141,bude další,0.3241
10142,bude sezóně,0.3241
10143,bude jen,0.3241
10144,mít v,0.3241
10145,mít další,0.3241
10146,mít sezóně,0.3241
10147,mít jen,0.3241
10148,mít šest,0.3241
10149,v sezóně,0.3241
10150,v jen,0.3241
10151,v šest,0.3241
10152,"v závodů,",0.3241
10153,další sezóně,0.3241
10154,další jen,0.3241
10155,další šest,0.3241
10156,"další závodů,",0.3241
10157,další rozhodlo,0.3241
10158,sezóně jen,0.3241
10159,sezóně šest,0.3241
10160,"sezóně závodů,",0.3241
10161,sezóně rozhodlo,0.3241
10162,sezóně o,0.3241
10163,jen šest,0.3241
10164,"jen závodů,",0.3241
10165,jen rozhodlo,0.3241
10166,jen o,0.3241
10167,jen tom,0.3241
10168,"šest závodů,",0.3241
10169,šest rozhodlo,0.3241
10170,šest o,0.3241
10171,šest tom,0.3241
10172,šest vedení,0.3241
10173,"závodů, rozhodlo",0.3241
10174,"závodů, o",0.3241
10175,"závodů, tom",0.3241
10176,"závodů, vedení",0.3241
10177,"závodů, Mezinárodní",0.3241
10178,rozhodlo tom,0.3241
10179,rozhodlo vedení,0.3241
10180,rozhodlo Mezinárodní,0.3241
10181,rozhodlo plavecké,0.3241
10182,o vedení,0.3241
10183,o Mezinárodní,0.3241
10184,o plavecké,0.3241
10185,o federace.,0.3241
10186,tom vedení,0.3241
10187,tom Mezinárodní,0.3241
10188,tom plavecké,0.3241
10189,tom federace.,0.3241
10190,vedení Mezinárodní,0.3241
10191,vedení plavecké,0.3241
10192,vedení federace.,0.3241
10193,Mezinárodní plavecké,0.3241
10194,Mezinárodní federace.,0.3241
10195,Politici se,0.3241
10196,"Politici rozhodují,",0.3241
10197,Politici jestli,0.3241
10198,Politici podpoří,0.3241
10199,Politici Petra,0.3241
10200,"se rozhodují,",0.3241
10201,se jestli,0.3241
10202,se podpoří,0.3241
10203,se Petra,0.3241
10204,se Pitharta,0.3241
10205,"rozhodují, jestli",0.3241
10206,"rozhodují, podpoří",0.3241
10207,"rozhodují, Petra",0.3241
10208,"rozhodují, Pitharta",0.3241
10209,"rozhodují, či",0.3241
10210,jestli podpoří,0.3241
10211,jestli Petra,0.3241
10212,jestli Pitharta,0.3241
10213,jestli či,0.3241
10214,jestli Miloše,0.3241
10215,podpoří Petra,0.3241
10216,podpoří Pitharta,0.3241
10217,podpoří či,0.3241
10218,podpoří Miloše,0.3241
10219,podpoří Zemana.,0.3241
10220,Petra Pitharta,0.3241
10221,Petra či,0.3241
10222,Petra Miloše,0.3241
10223,Petra Zemana.,0.3241
10224,Pitharta či,0.3241
10225,Pitharta Miloše,0.3241
10226,Pitharta Zemana.,0.3241
10227,či Miloše,0.3241
10228,či Zemana.,0.3241
10229,Miloše Zemana.,0.3241
10230,Předseda se,0.3241
10231,Předseda stal,0.3241
10232,SPD se,0.3241
10233,SPD stal,0.3241
10234,SPD terčem,0.3241
10235,Tomio se,0.3241
10236,Tomio stal,0.3241
10237,Tomio terčem,0.3241
10238,Okamura se,0.3241
10239,Okamura stal,0.3241
10240,Okamura terčem,0.3241
10241,se stal,0.3241
10242,se terčem,0.3241
10243,se kritiky,0.3241
10244,se výroky,0.3241
10245,stal terčem,0.3241
10246,stal kritiky,0.3241
10247,stal za,0.3241
10248,stal výroky,0.3241
10249,stal o,0.3241
10250,terčem kritiky,0.3241
10251,terčem za,0.3241
10252,terčem výroky,0.3241
10253,terčem o,0.3241
10254,terčem protektorátním,0.3241
10255,kritiky za,0.3241
10256,kritiky výroky,0.3241
10257,kritiky o,0.3241
10258,kritiky protektorátním,0.3241
10259,kritiky koncentračním,0.3241
10260,za o,0.3241
10261,za protektorátním,0.3241
10262,za koncentračním,0.3241
10263,za táboře,0.3241
10264,výroky o,0.3241
10265,výroky protektorátním,0.3241
10266,výroky koncentračním,0.3241
10267,výroky táboře,0.3241
10268,výroky v,0.3241
10269,o protektorátním,0.3241
10270,o koncentračním,0.3241
10271,o táboře,0.3241
10272,o Letech,0.3241
10273,protektorátním koncentračním,0.3241
10274,protektorátním táboře,0.3241
10275,protektorátním v,0.3241
10276,protektorátním Letech,0.3241
10277,protektorátním u,0.3241
10278,koncentračním táboře,0.3241
10279,koncentračním v,0.3241
10280,koncentračním Letech,0.3241
10281,koncentračním u,0.3241
10282,koncentračním Písku.,0.3241
10283,táboře v,0.3241
10284,táboře Letech,0.3241
10285,táboře u,0.3241
10286,táboře Písku.,0.3241
10287,v Letech,0.3241
10288,v Písku.,0.3241
10289,Letech u,0.3241
10290,Letech Písku.,0.3241
10291,u Písku.,0.3241
10292,Americké konvoje,0.3241
10293,Americké v,0.3241
10294,Americké Polsku,0.3241
10295,Americké přivítali,0.3241
10296,Americké hlavně,0.3241
10297,konvoje v,0.3241
10298,konvoje Polsku,0.3241
10299,konvoje přivítali,0.3241
10300,konvoje hlavně,0.3241
10301,konvoje příznivci.,0.3241
10302,v přivítali,0.3241
10303,v hlavně,0.3241
10304,v příznivci.,0.3241
10305,Polsku přivítali,0.3241
10306,Polsku hlavně,0.3241
10307,Polsku příznivci.,0.3241
10308,přivítali příznivci.,0.3241
10309,hlavně příznivci.,0.3241
10310,CZMT měla,0.3241
10311,CZMT dodávat,0.3241
10312,CZMT technologické,0.3241
10313,CZMT celky,0.3241
10314,CZMT pro,0.3241
10315,měla dodávat,0.3241
10316,měla technologické,0.3241
10317,měla celky,0.3241
10318,měla pro,0.3241
10319,měla výstavbu,0.3241
10320,dodávat technologické,0.3241
10321,dodávat celky,0.3241
10322,dodávat pro,0.3241
10323,dodávat výstavbu,0.3241
10324,"dodávat železárny,",0.3241
10325,technologické celky,0.3241
10326,technologické pro,0.3241
10327,technologické výstavbu,0.3241
10328,"technologické železárny,",0.3241
10329,technologické cementárny,0.3241
10330,celky pro,0.3241
10331,celky výstavbu,0.3241
10332,"celky železárny,",0.3241
10333,celky cementárny,0.3241
10334,celky a,0.3241
10335,pro výstavbu,0.3241
10336,"pro železárny,",0.3241
10337,pro cementárny,0.3241
10338,pro a,0.3241
10339,pro elektrárny,0.3241
10340,"výstavbu železárny,",0.3241
10341,výstavbu cementárny,0.3241
10342,výstavbu a,0.3241
10343,výstavbu elektrárny,0.3241
10344,výstavbu v,0.3241
10345,"železárny, cementárny",0.3241
10346,"železárny, a",0.3241
10347,"železárny, elektrárny",0.3241
10348,"železárny, v",0.3241
10349,"železárny, Jemenu",0.3241
