,Cue,DCI
33249,zrezivěl,0.141
33250,Syrští,0.141
33251,desítkou,0.141
33252,first,0.141
33253,Reporter-Billboard,0.141
33254,"Group,",0.141
33255,Eldridge,0.141
33256,ekologickou,0.141
33257,Hootie,0.141
33258,Blowfish,0.141
33259,Xboxu,0.141
33260,textilním,0.141
33261,potluck,0.141
33262,Vyšilovat!,0.141
33263,“Cítím,0.141
33264,vás”,0.141
33265,uplatnilo,0.141
33266,DeLage,0.141
33267,neobvykle,0.141
33268,říkají,0.141
33269,Warrenova,0.141
33270,farmaceutika,0.141
33271,mrožem,0.141
33272,Sal,0.141
33273,"Nadala,",0.141
33274,zpívání,0.141
33275,tlumočníkovi,0.141
33276,Neklidná,0.141
33277,neodmyslitelnou,0.141
33278,zesnulého,0.141
33279,pravdivých,0.141
33280,Oregonské,0.141
33281,stezky,0.141
33282,Glasgowem,0.141
33283,biopicem,0.141
33284,Glennovi,0.141
33285,stejnojmennému,0.141
33286,napsáni,0.141
33287,referendum,0.141
33288,abecedě,0.141
33289,albánský,0.141
33290,Joaquim,0.141
33291,Seinfelda,0.141
33292,nastaveno,0.141
33293,moudrosti,0.141
33294,nadlidský,0.141
33295,samosprávu,0.141
33296,dobrovolných,0.141
33297,"klobouku,",0.141
33298,Staří,0.141
33299,slyšel,0.141
33300,zkoumali,0.141
33301,Neda,0.141
33302,Ensemble,0.141
33303,"Newmanem,",0.141
33304,"představení,",0.141
33305,"Dragonheart,",0.141
33306,Nebeského,0.141
33307,keramik,0.141
33308,Earhart's,0.141
33309,oživil,0.141
33310,„Noční,0.141
33311,hodinky“,0.141
33312,Bogartovi,0.141
33313,Hornsbyho,0.141
33314,"851,373",0.141
33315,"arénu,",0.141
33316,Hae-jin,0.141
33317,Jesseho,0.141
33318,Bradforda,0.141
33319,Levantům,0.141
33320,rumunskou,0.141
33321,Blacksploitation,0.141
33322,střihačem,0.141
33323,hasičský,0.141
33324,transparentnost,0.141
33325,"Baileye,",0.141
33326,Anglesů,0.141
33327,847,0.141
33328,špionážního,0.141
33329,Phinney,0.141
33330,kartáginský,0.141
33331,svazky,0.141
33332,Úkolem,0.141
33333,GWB,0.141
33334,1652,0.141
33335,pneumonií,0.141
33336,vyděláván,0.141
33337,Til,0.141
33338,"Padák,",0.141
33339,pojaty,0.141
33340,třífilmová,0.141
33341,Separation,0.141
33342,pronajatých,0.141
33343,Nedokázala,0.141
33344,truhlářem,0.141
33345,Houstonové,0.141
33346,Samovo,0.141
33347,jelenů,0.141
33348,Sri,0.141
33349,Chamarajendra,0.141
33350,hlíně,0.141
33351,Feige,0.141
33352,médiem,0.141
33353,Levoamphetamine,0.141
33354,Tampě,0.141
33355,nenáviděný,0.141
33356,Nakladatelství,0.141
33357,Ranní,0.141
33358,"Skupina,",0.141
33359,"Gees,",0.141
33360,algonquianském,0.141
33361,Kingovu,0.141
33362,test,0.141
33363,finálního,0.141
33364,daném,0.141
33365,Gruzínskému,0.141
33366,invazím,0.141
33367,pravdu,0.141
33368,"filmová,",0.141
33369,nejistoty,0.141
33370,chválili,0.141
33371,vrahové,0.141
33372,bezdrátovými,0.141
33373,ovladači,0.141
33374,Kabul,0.141
33375,voličem,0.141
33376,změnily,0.141
33377,ruština,0.141
33378,MI6,0.141
33379,Boxerské,0.141
33380,Heleně,0.141
33381,skauty,0.141
33382,Alexandrijské,0.141
33383,Kateřině,0.141
33384,bdělá,0.141
33385,Záznamy,0.141
33386,Anchormanovi,0.141
33387,tajemným,0.141
33388,urovnali,0.141
33389,nizozemští,0.141
33390,Dlouhodobý,0.141
33391,identifikace,0.141
33392,specificky,0.141
33393,polygamní,0.141
33394,komentáře,0.141
33395,Robinu,0.141
33396,videopásková,0.141
33397,milence,0.141
33398,talentovým,0.141
33399,Edwardovi,0.141
33400,prvotřídní,0.141
33401,Aimee,0.141
33402,"organismy,",0.141
33403,Ericem,0.141
33404,Claptonem,0.141
33405,Hannibalic,0.141
33406,nechává,0.141
33407,Bergen,0.141
33408,přítomného,0.141
33409,sekundu,0.141
33410,Spiderman,0.141
33411,Tirichmiru,0.141
33412,vzkříšení,0.141
33413,Gangsters,0.141
33414,"kandidátem,",0.141
33415,užít,0.141
33416,Nesher,0.141
33417,nutila,0.141
33418,"církev,",0.141
33419,etapách,0.141
33420,dostatečným,0.141
33421,nepomáhá,0.141
33422,holubích,0.141
33423,Borussi,0.141
33424,"dva,",0.141
33425,koš,0.141
33426,zbourali,0.141
33427,UIster,0.141
33428,Bernthalem,0.141
33429,bezvýznamným,0.141
33430,Conanem,0.141
33431,O'Brienem,0.141
33432,cisku,0.141
33433,Arkady,0.141
33434,nouzi,0.141
33435,Hostované,0.141
33436,Znělka,0.141
33437,háčků,0.141
33438,"významů,",0.141
33439,implicitně,0.141
33440,inzerovaný,0.141
33441,Piddockem,0.141
33442,Buffalo,0.141
33443,Wings,0.141
33444,tribuně,0.141
33445,boxerského,0.141
33446,spolu“,0.141
33447,nesnášel,0.141
33448,jackpot,0.141
33449,angažovaných,0.141
33450,royalistů,0.141
33451,Faustovi,0.141
33452,Lohanové,0.141
33453,propagandistických,0.141
33454,post-punku,0.141
33455,záchranná,0.141
33456,Hariho,0.141
33457,Jonase,0.141
33458,včleněna,0.141
33459,zločineckého,0.141
33460,Kon,0.141
33461,Ichikawa,0.141
33462,bowlingovou,0.141
33463,somálští,0.141
33464,pěstovány,0.141
33465,"metrech,",0.141
33466,"Sasů,",0.141
33467,Bunkerové,0.141
33468,webisode,0.141
33469,rasou,0.141
33470,Geass:,0.141
33471,Lelouch,0.141
33472,"""Ahoj,",0.141
33473,"Dolly""",0.141
33474,hrobkou,0.141
33475,Muzeu,0.141
33476,neuronové,0.141
33477,Pendleton,0.141
33478,novozélandskou,0.141
33479,odlišen,0.141
33480,kůry,0.141
33481,Guatemalu,0.141
33482,balónech,0.141
33483,nedůležitý,0.141
33484,Miguela,0.141
33485,modelováním,0.141
33486,Filozofie,0.141
33487,"nahrána,",0.141
33488,Stripped,0.141
33489,ochránkyně,0.141
33490,oddělením,0.141
33491,"Fischer,",0.141
33492,paraplegický,0.141
33493,přepsána,0.141
33494,podpořit,0.141
33495,prehistorickou,0.141
33496,Mezopotámii,0.141
33497,Fairmont,0.141
33498,akreditován,0.141
33499,včasné,0.141
33500,Schvalovací,0.141
33501,bezvýznamná,0.141
33502,hovězího,0.141
33503,ušetřil,0.141
33504,neutrinos,0.141
33505,Nepopulární,0.141
33506,Čečensko-Ingušského,0.141
33507,Barrack,0.141
33508,Jerseyan,0.141
33509,"ekonomiky,",0.141
33510,stálá,0.141
33511,lemovaná,0.141
33512,tribunou,0.141
33513,nekonvenční,0.141
33514,kytarový,0.141
33515,pochváleno,0.141
33516,Huffmanové,0.141
33517,šestnáctého,0.141
33518,plochými,0.141
33519,vítězí,0.141
33520,"Hardwicke,",0.141
33521,vlasový,0.141
33522,gel,0.141
33523,sýrový,0.141
33524,společenském,0.141
33525,1853,0.141
33526,"dospívajícího,",0.141
33527,pokousán,0.141
33528,vlkodlakem,0.141
33529,Fetters,0.141
33530,řízená,0.141
33531,eboly,0.141
33532,kujný,0.141
33533,jednosměrné,0.141
33534,navštěvován,0.141
33535,Index,0.141
33536,Knowledge,0.141
33537,zmenšuje,0.141
33538,Sheldyn,0.141
33539,Haelee,0.141
33540,Karpaty,0.141
33541,4čanové,0.141
33542,Monterrey,0.141
33543,jihozápadních,0.141
33544,Ark:,0.141
33545,Survival,0.141
33546,Evolved,0.141
33547,Tchaj-wanem,0.141
33548,Cypress,0.141
33549,Catering,0.141
33550,Chiyoda,0.141
33551,Pam,0.141
33552,Grierem,0.141
33553,apoštolské,0.141
33554,Quakerem,0.141
33555,čelily,0.141
33556,potížím,0.141
33557,sbírán,0.141
33558,kuchařek,0.141
33559,Sing-Along,0.141
33560,Blog,0.141
33561,Liama,0.141
33562,Neesona,0.141
33563,ovladatelné,0.141
33564,dřevěnými,0.141
33565,Safe,0.141
33566,melodií,0.141
33567,předehru,0.141
33568,upřímnou,0.141
33569,polibku,0.141
33570,rozloučenou,0.141
33571,Tiernan,0.141
33572,"ropy,",0.141
33573,hubnutím,0.141
33574,Pyrenejí,0.141
33575,995,0.141
33576,Albertson,0.141
33577,Shakespearovi,0.141
33578,televizorů,0.141
33579,neupravený,0.141
33580,inflaci,0.141
33581,umožnění,0.141
33582,Flatland,0.141
33583,uzavřeným,0.141
33584,pařížského,0.141
33585,pozemcích,0.141
33586,souběžně,0.141
33587,Odvážný,0.141
33588,krásný,0.141
33589,dřevem,0.141
33590,kokosových,0.141
33591,ořechů,0.141
33592,1011,0.141
33593,přesná,0.141
33594,diverzifikovat,0.141
33595,charakterizuje,0.141
33596,"koruně,",0.141
33597,pobaltské,0.141
33598,Critics,0.141
33599,Jídla,0.141
33600,variantami,0.141
33601,pečeného,0.141
33602,jehněčího,0.141
33603,Milošem,0.141
33604,Formanem,0.141
33605,Sanskritu,0.141
33606,A340,0.141
33607,figurkové,0.141
33608,vázanky,0.141
33609,Kino,0.141
33610,rozvíjet,0.141
33611,pětileté,0.141
33612,Riddlera,0.141
33613,Timberlaka,0.141
33614,Bogdanovich,0.141
33615,retrospektivně,0.141
33616,"WWF,",0.141
33617,násilní,0.141
33618,Perorální,0.141
33619,amoxicilinu,0.141
33620,tužku,0.141
33621,„Buffalo,0.141
33622,Billem“,0.141
33623,Tvorbě,0.141
33624,napomáhá,0.141
33625,režírují,0.141
33626,Arturova,0.141
33627,Kanto,0.141
33628,kultovým,0.141
33629,reverzní,0.141
33630,závodníka,0.141
33631,"NORML,",0.141
33632,Cosbym,0.141
33633,1299,0.141
33634,zastavily,0.141
33635,Laikou,0.141
33636,Tundry,0.141
33637,fuzzy,0.141
33638,oceňován,0.141
33639,manželský,0.141
33640,Osmosis,0.141
33641,experimentálními,0.141
33642,Emerson,0.141
33643,Účinkující,0.141
33644,dealera,0.141
33645,Luca,0.141
33646,miniony,0.141
33647,"hrála,",0.141
33648,Disturbii,0.141
33649,amfetaminovou,0.141
33650,"restaurací,",0.141
33651,Hufflepuffova,0.141
33652,Saurona,0.141
33653,chapadly,0.141
33654,korejštině,0.141
33655,rysu,0.141
33656,neobyvatelný,0.141
33657,Bassovou,0.141
33658,Blow,0.141
33659,vylepšuje,0.141
33660,hanba,0.141
33661,prohlédnout,0.141
33662,Úpal,0.141
33663,Kerner,0.141
33664,Tallinnu,0.141
33665,národu,0.141
33666,kapiláry,0.141
33667,sebral,0.141
33668,uvolněno,0.141
33669,zemědělský,0.141
33670,hostech,0.141
33671,způsobilá,0.141
33672,polofikalizovaném,0.141
33673,kazatele,0.141
33674,Levší,0.141
33675,vysazen,0.141
33676,Stanislavskiho,0.141
33677,Váleční,0.141
33678,Jaderského,0.141
33679,nevyvíjely,0.141
33680,erytém,0.141
33681,nevyhráli,0.141
33682,zaregistroval,0.141
33683,"předstírá,",0.141
33684,"Německo,",0.141
33685,"U,",0.141
33686,debatě,0.141
33687,Moive,0.141
33688,řečtinou,0.141
33689,klíštěm,0.141
33690,underdogů,0.141
33691,Stillera,0.141
33692,mozkového,0.141
33693,Mosambiku,0.141
33694,dostupnou,0.141
33695,hangulu,0.141
33696,Ripley,0.141
33697,Rubio,0.141
33698,dělena,0.141
33699,souostrovním,0.141
33700,podnikového,0.141
33701,2007-2012,0.141
33702,as,0.141
33703,2013-současnost,0.141
33704,Armádní,0.141
33705,diktovaly,0.141
33706,Angora,0.141
33707,důsledcích,0.141
33708,pohotovosti,0.141
33709,Dnech,0.141
33710,žokejem,0.141
33711,Občanům,0.141
33712,Slovenska,0.141
33713,poskytována,0.141
33714,všeobecná,0.141
33715,chlupatý,0.141
33716,Levantem,0.141
33717,diktátoři,0.141
33718,Mormonem,0.141
33719,Apolla,0.141
33720,asijskou,0.141
33721,IPhony,0.141
33722,vyhnáni,0.141
33723,osamělí,0.141
33724,Bestsellers,0.141
33725,výstavby,0.141
33726,aktivnímu,0.141
33727,minimalizovala,0.141
33728,sněhové,0.141
33729,dB,0.141
33730,SPL,0.141
33731,kryobiologii,0.141
33732,Sleuttu,0.141
33733,neobsazená,0.141
33734,vymýcena,0.141
33735,mesa,0.141
33736,Primárním,0.141
33737,"Hercegovině,",0.141
33738,"dohody,",0.141
33739,Pařížský,0.141
33740,Dayton-Pařížská,0.141
33741,Katarským,0.141
33742,břehem,0.141
33743,50letý,0.141
33744,Goebbels,0.141
33745,ministerstvem,0.141
33746,Earpova,0.141
33747,"Moonblood,",0.141
33748,třicátá,0.141
33749,Puffy,0.141
33750,tygrů,0.141
33751,kojenců,0.141
33752,Coleovi,0.141
33753,SS,0.141
33754,holič,0.141
33755,Quarta,0.141
33756,gadgetů,0.141
33757,Convention,0.141
33758,Ligách,0.141
33759,snahami,0.141
33760,Gomezova,0.141
33761,anektovalo,0.141
33762,koproducenti,0.141
33763,Themu,0.141
33764,zakázaných,0.141
33765,27-herní,0.141
33766,Tamblynovi,0.141
33767,podporující,0.141
33768,Nině,0.141
33769,podpora,0.141
33770,reportoval,0.141
33771,"prohlašovala,",0.141
33772,"šancí,",0.141
33773,Weinerem,0.141
33774,Alanu,0.141
33775,Aldovi,0.141
33776,Stand,0.141
33777,řídký,0.141
33778,"Prairie,",0.141
33779,vozů,0.141
33780,"semena,",0.141
33781,pěstují,0.141
33782,"Filadelfii,",0.141
33783,neprovádějí,0.141
33784,"trenér,",0.141
33785,Přesné,0.141
33786,"Amaranthaceae,",0.141
33787,pronásleduje,0.141
33788,Spisovateli,0.141
33789,Amancia,0.141
33790,Ortegy,0.141
33791,odvozeny,0.141
33792,dědičnými,0.141
33793,nástupci,0.141
33794,"námořnictvu,",0.141
33795,chorvatský,0.141
33796,buddhistická,0.141
33797,konstantní,0.141
33798,Rychle,0.141
33799,Zběsile,0.141
33800,Homes,0.141
33801,1650,0.141
33802,Tillikumu,0.141
33803,meteorickou,0.141
33804,sprchu,0.141
33805,1897-1901,0.141
33806,daňovými,0.141
33807,"systémy,",0.141
33808,splácely,0.141
33809,didgeridoo,0.141
33810,pomalém,0.141
33811,síťovou,0.141
33812,"quarterbacka,",0.141
33813,Cousteau,0.141
33814,Brooklynského,0.141
33815,naplánované,0.141
33816,vnesl,0.141
33817,Schwabingu,0.141
33818,Emmanuelovi,0.141
33819,Adebayorovi,0.141
33820,poroste,0.141
33821,Storka,0.141
33822,Single,0.141
33823,volenými,0.141
33824,funkcionáři,0.141
33825,Hefthlite,0.141
33826,důvodům,0.141
33827,brigádní,0.141
33828,Beltrami,0.141
33829,"Hero's,",0.141
33830,nevěděl,0.141
33831,uvolňování,0.141
33832,derivátů,0.141
33833,Weatherse,0.141
33834,klauzuli,0.141
33835,indonéskou,0.141
33836,zapojenou,0.141
33837,pravicového,0.141
33838,mluvčího,0.141
33839,bažina,0.141
33840,VEVO,0.141
33841,Laurena,0.141
33842,"kov,",0.141
33843,magickými,0.141
33844,Epický,0.141
33845,odvodech,0.141
33846,domovy,0.141
33847,Palmou,0.141
33848,"London,",0.141
33849,Květen,0.141
33850,polévkové,0.141
33851,serializovaném,0.141
33852,časopiseckém,0.141
33853,Výdělky,0.141
33854,osídleno,0.141
33855,581,0.141
33856,kilometr,0.141
33857,čtvereční,0.141
33858,NB,0.141
33859,finálovými,0.141
33860,"hrami,",0.141
33861,"dramat,",0.141
33862,Wakandy,0.141
33863,Levičáci,0.141
33864,Pappem,0.141
33865,Legu,0.141
33866,Gloverem,0.141
33867,vítězného,0.141
33868,neporazily,0.141
33869,Stříbrná,0.141
33870,"6,5",0.141
33871,gv,0.141
33872,Tunis,0.141
33873,Chelsey,0.141
33874,Sullenberger,0.141
33875,Skiles,0.141
33876,dvoustranných,0.141
33877,headlinerem,0.141
33878,Jih,0.141
33879,proměnila,0.141
33880,Carella,0.141
33881,10krát,0.141
33882,Neala,0.141
33883,Schona,0.141
33884,přispívají,0.141
33885,Christopheru,0.141
33886,parazita,0.141
33887,vydělá,0.141
33888,"""Alien""",0.141
33889,recenzovány,0.141
33890,Malian,0.141
33891,Groota,0.141
33892,recepci,0.141
33893,převládal,0.141
33894,obviňuje,0.141
33895,„Krokodýlí,0.141
33896,lovec“,0.141
33897,zacházelo,0.141
33898,„amerického,0.141
33899,tátu!“,0.141
33900,čtyřiceti,0.141
33901,vylepšena,0.141
33902,"hnědého,",0.141
33903,„tým,0.141
33904,SWAT“,0.141
33905,"Selfridges,",0.141
33906,fantastický,0.141
33907,freestylový,0.141
33908,epizodou,0.141
33909,signatář,0.141
33910,Narmera,0.141
33911,Comfortably,0.141
33912,přístavy,0.141
33913,stuhy,0.141
33914,celoměstské,0.141
33915,Řez,0.141
33916,Spolupředsedou,0.141
33917,mesiáš,0.141
33918,Wisconsinite,0.141
33919,templářů,0.141
33920,Zahradách,0.141
33921,rovník,0.141
33922,Outkastu,0.141
33923,Naguibem,0.141
33924,Mahfouzem,0.141
33925,prozrazuje,0.141
33926,Stairs,0.141
33927,zájmům,0.141
33928,"chladné,",0.141
33929,Med,0.141
33930,Retrospektivní,0.141
33931,negují,0.141
33932,dolarových,0.141
33933,"Pepper,",0.141
33934,sticomu,0.141
33935,nezobrazovala,0.141
33936,loňském,0.141
33937,kastrol,0.141
33938,gól,0.141
33939,Diamondbacks,0.141
33940,zapojili,0.141
33941,investoři,0.141
33942,snímcích,0.141
33943,(podle,0.141
33944,oblasti),0.141
33945,Istanu,0.141
33946,Negaru,0.141
33947,zpochybňován,0.141
33948,blízkým,0.141
33949,příbuzným,0.141
33950,"řek,",0.141
33951,vyšetřovací,0.141
33952,prezidentu,0.141
33953,politikovi,0.141
33954,Aspekt,0.141
33955,asimiloval,0.141
33956,"bavlny,",0.141
33957,Schraderem,0.141
33958,slovanský,0.141
33959,plastovém,0.141
33960,uzurpovat,0.141
33961,RedBlue,0.141
33962,Mayse,0.141
33963,upíři,0.141
33964,úmyslně,0.141
33965,horolezce,0.141
33966,nehod,0.141
33967,Phantoms,0.141
33968,nesměřuje,0.141
33969,spoluvlastnili,0.141
33970,Nejbohatším,0.141
33971,štědrý,0.141
33972,bahtů,0.141
33973,Burrowers,0.141
33974,Akiře,0.141
33975,kuchařky,0.141
33976,bydleli,0.141
33977,Tajemník,0.141
33978,"Honeymoon,",0.141
33979,uncích,0.141
33980,hračkou,0.141
33981,exkomunikováni,0.141
33982,Gruzií,0.141
33983,Assange-biopic,0.141
33984,Fifth,0.141
33985,Estate,0.141
33986,"industrializovány,",0.141
33987,ekonomickému,0.141
33988,astronautům,0.141
33989,Sufiho,0.141
33990,mystika,0.141
33991,Benz,0.141
33992,konferenčních,0.141
33993,kreslených,0.141
33994,"""Mistra",0.141
33995,"napětí""",0.141
33996,patře,0.141
33997,nezvolí,0.141
33998,úraz,0.141
33999,"proudem,",0.141
34000,nedualistické,0.141
34001,milované,0.141
34002,Jamajky,0.141
34003,pohonnou,0.141
34004,obdrželi,0.141
34005,Chrononautech,0.141
34006,šlechtic,0.141
34007,Tudyk,0.141
34008,'plot,0.141
34009,"plány,",0.141
34010,ukradeny,0.141
34011,řečnice,0.141
34012,Dětskou,0.141
34013,"objednávku,",0.141
34014,Ravera,0.141
34015,Severoamerická,0.141
34016,tvrdá,0.141
34017,přivedla,0.141
34018,Sontag,0.141
34019,Enchantedová,0.141
34020,Dharmesh,0.141
34021,Darshan,0.141
34022,524,0.141
34023,testována,0.141
34024,mémem,0.141
34025,štěpováním,0.141
34026,kruzích,0.141
34027,hostovala,0.141
34028,"tebe""",0.141
34029,301,0.141
34030,dýchání,0.141
34031,liškách,0.141
34032,character,0.141
34033,Jame,0.141
34034,Gumb,0.141
34035,zakázku,0.141
34036,citronů,0.141
34037,"jednotka,",0.141
34038,Garcíy,0.141
34039,unaví,0.141
34040,Tyrone,0.141
34041,Biggums,0.141
34042,"účinkování,",0.141
34043,filosofického,0.141
34044,Bluthem,0.141
34045,Lincoln's,0.141
34046,archeologických,0.141
34047,objevů,0.141
34048,Freudian,0.141
34049,klinicky,0.141
34050,drogovým,0.141
34051,dealerem,0.141
34052,chytrých,0.141
34053,slavným,0.141
34054,zastávky,0.141
34055,scénickém,0.141
34056,iracionálního,0.141
34057,rozptýlené,0.141
34058,minerální,0.141
34059,Ferrat,0.141
34060,potlačila,0.141
34061,vymýšlet,0.141
34062,Habsburkům,0.141
34063,dodávaly,0.141
34064,Jamesi,0.141
34065,Bondovi,0.141
34066,týmového,0.141
34067,lyžařskými,0.141
34068,středisky,0.141
34069,spoluvlastní,0.141
34070,Wahlburgery,0.141
34071,sedany,0.141
34072,civilizacích,0.141
34073,Rochena,0.141
34074,Karpatských,0.141
34075,"mramoru,",0.141
34076,Mowlamu,0.141
34077,skvrnitého,0.141
34078,Bosunu,0.141
34079,Metodu,0.141
34080,Doprovodní,0.141
34081,"kabelů,",0.141
34082,"Helena,",0.141
34083,sobecký,0.141
34084,Hirošimě,0.141
34085,Blíženec,0.141
34086,různí,0.141
34087,Nejhorším,0.141
34088,nedočkala,0.141
34089,gramotných,0.141
34090,Laconia,0.141
34091,argentinské,0.141
34092,Tréninovém,0.141
34093,satelitů,0.141
34094,Hirsch,0.141
34095,"nástroje,",0.141
34096,Dominikánské,0.141
34097,"Records,",0.141
